loss,hyperparameters,iteration,runtime,score
0.48528325680797124,"{'activation': 'identity', 'alpha': 0.0009785492328054505, 'batch_size': 96, 'beta_1': 0.6072841377056897, 'beta_2': 0.9793123507975359, 'early_stopping': True, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.07151310003174881, 'max_iter': 267, 'momentum': 0.5031337851267511, 'power_t': 0.12460538923955977, 'solver': 'adam', 'tol': 0.009564419092314752}",25,0.7709716356145577,0.5147167431920288
0.5,"{'activation': 'logistic', 'alpha': 0.0003218173021410703, 'batch_size': 79, 'beta_1': 0.6997875851389791, 'beta_2': 0.9619802257382598, 'early_stopping': True, 'hidden_layer_sizes': (16, 8), 'learning_rate_init': 0.054719766679997284, 'max_iter': 267, 'momentum': 0.5693091746375731, 'power_t': 0.33374459053209016, 'learning_rate': 'adaptive', 'solver': 'sgd', 'tol': 0.005698173659308157}",26,3.4421002419627627,0.5
0.4799066558933517,"{'activation': 'identity', 'alpha': 0.00013993273528470373, 'batch_size': 40, 'beta_1': 0.7860234744475809, 'beta_2': 0.9981807063451353, 'early_stopping': True, 'hidden_layer_sizes': (48, 24), 'learning_rate_init': 0.021198284519851437, 'max_iter': 150, 'momentum': 0.6945442986358683, 'power_t': 0.19340495986744638, 'solver': 'lbfgs', 'tol': 0.0036201705536197558}",27,0.25940704401367043,0.5200933441066483
0.4839098088121794,"{'activation': 'logistic', 'alpha': 0.0005504045735253146, 'batch_size': 70, 'beta_1': 0.7917597270433051, 'beta_2': 0.9478207178032863, 'early_stopping': True, 'hidden_layer_sizes': (48,), 'learning_rate_init': 0.07913172023653844, 'max_iter': 158, 'momentum': 0.7707921947908866, 'power_t': 0.3653272574320061, 'solver': 'adam', 'tol': 0.0015471482155997034}",28,0.9729314017840665,0.5160901911878206
0.4878614991146961,"{'activation': 'logistic', 'alpha': 0.0007734724271763904, 'batch_size': 87, 'beta_1': 0.705678935120519, 'beta_2': 0.9565674671110863, 'early_stopping': True, 'hidden_layer_sizes': (32,), 'learning_rate_init': 0.06814674020214984, 'max_iter': 134, 'momentum': 0.6412985422422539, 'power_t': 0.5812252927201579, 'solver': 'adam', 'tol': 0.005536156333993544}",29,0.7285605241858235,0.5121385008853039
0.5001743459356959,"{'activation': 'identity', 'alpha': 0.00036372077801228176, 'batch_size': 23, 'beta_1': 0.6597314699214838, 'beta_2': 0.9413102063658932, 'early_stopping': True, 'hidden_layer_sizes': (32, 16), 'learning_rate_init': 0.08708271600223812, 'max_iter': 162, 'momentum': 0.61750132149567, 'power_t': 0.27103552036114065, 'solver': 'adam', 'tol': 0.00653923853313397}",30,1.6686108452739603,0.4998256540643041
0.5026431718061674,"{'activation': 'logistic', 'alpha': 3.665798632591993e-05, 'batch_size': 82, 'beta_1': 0.6832046181562685, 'beta_2': 0.9766249839380978, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate_init': 0.0025445124481011314, 'max_iter': 257, 'momentum': 0.5434490393277153, 'power_t': 0.5248907934347493, 'solver': 'adam', 'tol': 0.00987644921304617}",31,0.4819654323052447,0.49735682819383265
0.48794747355118884,"{'activation': 'relu', 'alpha': 0.0009175309530899538, 'batch_size': 17, 'beta_1': 0.8209907273751917, 'beta_2': 0.9170138178755524, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate_init': 0.09297219993611422, 'max_iter': 140, 'momentum': 0.688404184768006, 'power_t': 0.16871805009447188, 'learning_rate': 'adaptive', 'solver': 'sgd', 'tol': 0.005113740267842585}",32,12.577077152886247,0.5120525264488112
0.4969954634710192,"{'activation': 'identity', 'alpha': 0.0005475499346317621, 'batch_size': 64, 'beta_1': 0.617427138056541, 'beta_2': 0.9961686743270194, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate_init': 0.08166956976675598, 'max_iter': 177, 'momentum': 0.7969760447766632, 'power_t': 0.6246181007195113, 'solver': 'adam', 'tol': 0.002767116130724616}",33,0.5224736095887437,0.5030045365289808
0.47476324620555377,"{'activation': 'identity', 'alpha': 0.0008144593486385398, 'batch_size': 35, 'beta_1': 0.7728625570628916, 'beta_2': 0.9661838638560304, 'early_stopping': True, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.0427648540187496, 'max_iter': 173, 'momentum': 0.7346722657349319, 'power_t': 0.381320470260096, 'solver': 'lbfgs', 'tol': 0.003563969586416208}",34,0.5262159045187786,0.5252367537944462
0.48682864450127883,"{'activation': 'logistic', 'alpha': 0.00020377567265650505, 'batch_size': 13, 'beta_1': 0.8967096248109552, 'beta_2': 0.9386084048849994, 'early_stopping': True, 'hidden_layer_sizes': (48,), 'learning_rate_init': 0.057430112890869606, 'max_iter': 264, 'momentum': 0.5790069958569918, 'power_t': 0.49835957917604023, 'solver': 'adam', 'tol': 0.001533609224780351}",35,2.6700738858981907,0.5131713554987212
0.485091583584512,"{'activation': 'relu', 'alpha': 5.1196491419346536e-05, 'batch_size': 55, 'beta_1': 0.8523802644986627, 'beta_2': 0.9840416285005726, 'early_stopping': True, 'hidden_layer_sizes': (128,), 'learning_rate_init': 0.027386200544945474, 'max_iter': 200, 'momentum': 0.5264098565431132, 'power_t': 0.28591094887001944, 'solver': 'adam', 'tol': 0.009152685661652006}",36,1.535564175174045,0.514908416415488
0.4513196881992869,"{'activation': 'identity', 'alpha': 0.0007207214742003566, 'batch_size': 53, 'beta_1': 0.7296012201774276, 'beta_2': 0.9485711149441663, 'early_stopping': True, 'hidden_layer_sizes': (32,), 'learning_rate_init': 0.06709712293092981, 'max_iter': 142, 'momentum': 0.9422897485184558, 'power_t': 0.5986026278114365, 'solver': 'lbfgs', 'tol': 0.002252408643028724}",37,0.1534072121204133,0.5486803118007131
0.46630922452316104,"{'activation': 'logistic', 'alpha': 0.0007016830971386395, 'batch_size': 53, 'beta_1': 0.9284736300282246, 'beta_2': 0.9503514048890456, 'early_stopping': True, 'hidden_layer_sizes': (32,), 'learning_rate_init': 0.09108067787393188, 'max_iter': 142, 'momentum': 0.967417290541264, 'power_t': 0.9233827849800937, 'solver': 'lbfgs', 'tol': 0.0009068229599985224}",38,0.7305500717013587,0.533690775476839
0.451700359290918,"{'activation': 'relu', 'alpha': 0.0007147569352411409, 'batch_size': 11, 'beta_1': 0.9340739485583153, 'beta_2': 0.9232060821786006, 'early_stopping': True, 'hidden_layer_sizes': (32,), 'learning_rate_init': 0.0892876238947313, 'max_iter': 197, 'momentum': 0.9458807792649141, 'power_t': 0.9298884466051635, 'solver': 'lbfgs', 'tol': 0.0007878326370830795}",39,1.1650646037608965,0.548299640709082
0.45102608646750775,"{'activation': 'relu', 'alpha': 0.0008093274850103785, 'batch_size': 11, 'beta_1': 0.972112198669418, 'beta_2': 0.921543467004266, 'early_stopping': True, 'hidden_layer_sizes': (32,), 'learning_rate_init': 0.06160922678236265, 'max_iter': 298, 'momentum': 0.9313009335646063, 'power_t': 0.9309375069113726, 'solver': 'lbfgs', 'tol': 0.00013590640763585864}",40,1.4543571005256979,0.5489739135324923
0.4701771552389411,"{'activation': 'relu', 'alpha': 0.0008270844682082721, 'batch_size': 19, 'beta_1': 0.9900651657607944, 'beta_2': 0.9170067236363099, 'early_stopping': True, 'hidden_layer_sizes': (32,), 'learning_rate_init': 0.033668334856634285, 'max_iter': 298, 'momentum': 0.9259053498108348, 'power_t': 0.8462451818690327, 'solver': 'lbfgs', 'tol': 0.00012795842288319259}",41,1.493113383728371,0.5298228447610589
0.47756635777697465,"{'activation': 'relu', 'alpha': 0.0005765420431126311, 'batch_size': 53, 'beta_1': 0.9579932766118915, 'beta_2': 0.901815022995522, 'early_stopping': True, 'hidden_layer_sizes': (32,), 'learning_rate_init': 0.061543295482168484, 'max_iter': 146, 'momentum': 0.9847201764390406, 'power_t': 0.6457380429154511, 'solver': 'lbfgs', 'tol': 0.002061159970692248}",42,1.2766708380462148,0.5224336422230254
0.45549814728116167,"{'activation': 'relu', 'alpha': 0.0008297182026192826, 'batch_size': 21, 'beta_1': 0.9020053165319848, 'beta_2': 0.9224050533661219, 'early_stopping': True, 'hidden_layer_sizes': (4,), 'learning_rate_init': 0.050941711507225776, 'max_iter': 152, 'momentum': 0.8899855641748189, 'power_t': 0.9473828966386675, 'solver': 'lbfgs', 'tol': 0.0010571161753611933}",43,0.9737523088009823,0.5445018527188383
0.48643357895640127,"{'activation': 'relu', 'alpha': 0.0009328538903894413, 'batch_size': 22, 'beta_1': 0.5893500987436737, 'beta_2': 0.9150142005320858, 'early_stopping': True, 'hidden_layer_sizes': (24, 12), 'learning_rate_init': 0.04236990436562254, 'max_iter': 274, 'momentum': 0.8836327623808674, 'power_t': 0.5837184688516359, 'solver': 'lbfgs', 'tol': 1.6161226723606682e-05}",44,3.863503301761426,0.5135664210435987
